LAT.,LONG.,Transmit T,GPS Time
-3.682333,103.918266,2021/02/15 1:24,2021/02/15 1:15
-3.492166,103.458766,2021/02/07 23:44,2021/02/07 23:35
-3.489433,103.4576,2021/02/07 23:48,2021/02/07 23:39
-3.4839,103.457466,2021/02/08 1:12,2021/02/08 1:03
-3.485366,103.457799,2021/02/08 1:14,2021/02/08 1:05
-3.496833,103.467032,2021/02/08 1:17,2021/02/08 1:08
-3.509867,103.467833,2021/02/08 1:23,2021/02/08 1:14
-3.489532,103.457466,2021/02/08 1:36,2021/02/08 1:27
-3.452833,103.6376,2021/02/14 23:41,2021/02/14 23:32
-3.496766,103.467,2021/02/08 1:36,2021/02/08 1:27
-3.4938,103.463433,2021/02/08 1:46,2021/02/08 1:37
-3.682333,103.9183,2021/02/14 23:21,2021/02/14 23:12
-3.439,103.632,2021/02/14 23:20,2021/02/14 23:11
-3.492166,103.4588,2021/02/08 1:47,2021/02/08 1:38
-3.492066,103.458699,2021/02/08 1:49,2021/02/08 1:40
-3.489466,103.457666,2021/02/08 1:51,2021/02/08 1:42
-3.4938,103.463433,2021/02/08 8:47,2021/02/08 8:47
-3.495433,103.469433,2021/02/08 9:11,2021/02/08 9:11
-3.4971,103.4669,2021/02/09 1:21,2021/02/09 1:02
-3.4825,103.457566,2021/02/09 1:14,2021/02/09 1:05
-3.482199,103.457967,2021/02/09 1:08,2021/02/09 1:08
-3.497133,103.466833,2021/02/09 1:32,2021/02/09 1:23
-3.489299,103.457399,2021/02/09 1:30,2021/02/09 1:30
-3.4925,103.458666,2021/02/09 1:43,2021/02/09 1:34
-3.497166,103.466866,2021/02/09 1:37,2021/02/09 1:36
-3.489366,103.457433,2021/02/09 1:48,2021/02/09 1:39
-3.454433,103.639133,2021/02/14 1:48,2021/02/14 1:39
-3.4938,103.461366,2021/02/09 1:45,2021/02/09 1:44
-3.4926,103.458766,2021/02/09 1:45,2021/02/09 1:45
-3.682367,103.918333,2021/02/14 1:20,2021/02/14 1:11
-3.504566,103.464633,2021/02/09 10:10,2021/02/09 10:10
-3.438832,103.632299,2021/02/14 1:18,2021/02/14 1:09
-3.5046,103.464666,2021/02/09 10:18,2021/02/09 10:18
-3.490399,103.456166,2021/02/09 11:54,2021/02/09 11:54
-3.493633,103.466566,2021/02/09 13:40,2021/02/09 13:40
-3.493133,103.4582,2021/02/10 1:05,2021/02/10 0:56
-3.4927,103.458466,2021/02/10 1:06,2021/02/10 0:57
-3.482566,103.457266,2021/02/10 1:12,2021/02/10 1:03
-3.482066,103.457,2021/02/10 1:14,2021/02/10 1:05
-3.497,103.466799,2021/02/10 1:22,2021/02/10 1:13
-3.496799,103.4669,2021/02/10 1:25,2021/02/10 1:16
-3.489666,103.457433,2021/02/10 1:33,2021/02/10 1:24
-3.504299,103.464933,2021/02/10 1:45,2021/02/10 1:36
-3.493066,103.458533,2021/02/10 1:45,2021/02/10 1:36
-3.4895,103.457466,2021/02/10 1:53,2021/02/10 1:44
-3.4534,103.6388,2021/02/13 1:46,2021/02/13 1:37
-3.493099,103.4583,2021/02/10 8:15,2021/02/10 8:15
-3.4939,103.456866,2021/02/10 8:24,2021/02/10 8:24
-3.682433,103.918133,2021/02/13 1:22,2021/02/13 1:13
-3.495499,103.469566,2021/02/10 9:31,2021/02/10 9:31
-3.438832,103.632299,2021/02/13 1:18,2021/02/13 1:09
-3.4934,103.466566,2021/02/10 13:36,2021/02/10 13:36
-3.504666,103.4646,2021/02/10 16:05,2021/02/10 16:05
-3.489933,103.456667,2021/02/10 16:40,2021/02/10 16:40
-3.492866,103.466866,2021/02/10 18:25,2021/02/10 18:25
-3.495633,103.4709,2021/02/10 20:09,2021/02/10 20:09
-3.490266,103.457066,2021/02/10 20:49,2021/02/10 20:49
-3.504766,103.464699,2021/02/10 23:24,2021/02/10 23:24
-3.490866,103.456866,2021/02/11 1:00,2021/02/11 0:51
-3.490933,103.4569,2021/02/11 1:08,2021/02/11 0:59
-3.491833,103.4575,2021/02/11 1:08,2021/02/11 0:59
-3.449867,103.6445,2021/02/12 8:29,2021/02/12 8:29
-3.496533,103.468266,2021/02/11 1:16,2021/02/11 1:07
-3.482066,103.457066,2021/02/11 1:16,2021/02/11 1:07
-3.482133,103.457999,2021/02/11 1:17,2021/02/11 1:08
-3.496599,103.468232,2021/02/11 1:27,2021/02/11 1:18
-3.489566,103.457333,2021/02/11 1:35,2021/02/11 1:26
-3.4469,103.644899,2021/02/12 1:38,2021/02/12 1:29
-3.504867,103.464799,2021/02/11 1:39,2021/02/11 1:38
-3.491033,103.4569,2021/02/11 1:48,2021/02/11 1:39
-3.682833,103.917266,2021/02/12 1:22,2021/02/12 1:13
-3.504766,103.464633,2021/02/11 7:46,2021/02/11 7:46
-3.438599,103.632433,2021/02/12 1:18,2021/02/12 1:09
-3.490933,103.456866,2021/02/11 8:14,2021/02/11 8:14
-3.495433,103.470666,2021/02/11 8:31,2021/02/11 8:31
-3.492933,103.466599,2021/02/11 9:21,2021/02/11 9:21
-3.504633,103.4646,2021/02/11 11:47,2021/02/11 11:47
-3.493567,103.456166,2021/02/11 12:30,2021/02/11 12:30
-3.493433,103.456033,2021/02/11 12:41,2021/02/11 12:41
-3.495599,103.4709,2021/02/11 13:01,2021/02/11 13:01
-3.493666,103.465633,2021/02/11 14:40,2021/02/11 14:40
-3.497733,103.4665,2021/02/12 1:07,2021/02/12 0:58
-3.493066,103.458599,2021/02/12 1:07,2021/02/12 0:58
-3.489532,103.457466,2021/02/12 1:09,2021/02/12 1:00
-3.482333,103.458932,2021/02/12 1:17,2021/02/12 1:08
-3.488033,103.458333,2021/02/12 1:11,2021/02/12 1:10
-3.496599,103.466799,2021/02/12 1:22,2021/02/12 1:13
-3.496599,103.467066,2021/02/12 1:31,2021/02/12 1:22
-3.439199,103.6502,2021/02/11 1:37,2021/02/11 1:28
-3.489466,103.457466,2021/02/12 1:38,2021/02/12 1:29
-3.503666,103.4644,2021/02/12 1:43,2021/02/12 1:34
-3.493033,103.458499,2021/02/12 1:45,2021/02/12 1:36
-3.4382,103.6326,2021/02/11 1:17,2021/02/11 1:08
-3.493066,103.458567,2021/02/12 8:07,2021/02/12 8:07
-3.497666,103.466533,2021/02/12 8:12,2021/02/12 8:12
-3.682833,103.917333,2021/02/11 1:16,2021/02/11 1:07
-3.503666,103.464366,2021/02/12 9:49,2021/02/12 9:49
-3.504633,103.464566,2021/02/12 10:02,2021/02/12 10:02
-3.4807,103.458066,2021/02/12 10:27,2021/02/12 10:27
-3.504299,103.464266,2021/02/12 11:35,2021/02/12 11:35
-3.493733,103.466533,2021/02/12 13:18,2021/02/12 13:18
-3.481667,103.455999,2021/02/13 1:07,2021/02/13 0:48
-3.493232,103.458599,2021/02/13 1:00,2021/02/13 0:51
-3.492632,103.458466,2021/02/13 1:06,2021/02/13 0:57
-3.492799,103.458599,2021/02/13 1:03,2021/02/13 1:02
-3.488099,103.4584,2021/02/13 1:15,2021/02/13 1:06
-3.487866,103.4583,2021/02/13 1:18,2021/02/13 1:09
-3.496633,103.4683,2021/02/13 1:26,2021/02/13 1:17
-3.481199,103.4563,2021/02/13 1:36,2021/02/13 1:27
-3.505732,103.464699,2021/02/13 1:47,2021/02/13 1:38
-3.492866,103.458599,2021/02/13 7:43,2021/02/13 7:43
-3.5057,103.464699,2021/02/13 9:00,2021/02/13 9:00
-3.439199,103.650166,2021/02/10 1:43,2021/02/10 1:34
-3.495599,103.4701,2021/02/13 10:47,2021/02/13 10:47
-3.493567,103.456199,2021/02/13 11:23,2021/02/13 11:23
-3.493366,103.456067,2021/02/13 11:37,2021/02/13 11:37
-3.494099,103.466366,2021/02/13 13:38,2021/02/13 13:38
-3.682833,103.917299,2021/02/10 1:14,2021/02/10 1:05
-3.437967,103.632566,2021/02/10 1:14,2021/02/10 1:05
-3.5057,103.464666,2021/02/13 15:37,2021/02/13 15:37
-3.492866,103.458733,2021/02/14 1:09,2021/02/14 0:50
-3.492833,103.458733,2021/02/14 1:07,2021/02/14 0:58
-3.502032,103.4646,2021/02/14 1:10,2021/02/14 1:01
-3.671866,103.927666,2021/02/09 12:18,2021/02/09 12:18
-3.4815,103.455933,2021/02/14 1:03,2021/02/14 1:02
-3.4876,103.4584,2021/02/14 1:15,2021/02/14 1:06
-3.487066,103.458832,2021/02/14 1:18,2021/02/14 1:09
-3.673733,103.926067,2021/02/09 9:00,2021/02/09 9:00
-3.501966,103.4646,2021/02/14 1:24,2021/02/14 1:15
-3.480433,103.456799,2021/02/14 1:42,2021/02/14 1:33
-3.502,103.464633,2021/02/14 7:31,2021/02/14 7:31
-3.492899,103.458699,2021/02/14 7:46,2021/02/14 7:46
-3.504666,103.464699,2021/02/14 11:12,2021/02/14 11:12
-3.494433,103.457,2021/02/14 11:58,2021/02/14 11:58
-3.682933,103.9171,2021/02/09 1:39,2021/02/09 1:30
-3.439199,103.6502,2021/02/09 1:37,2021/02/09 1:28
-3.494299,103.467133,2021/02/14 13:20,2021/02/14 13:20
-3.494366,103.4571,2021/02/14 15:51,2021/02/14 15:51
-3.436199,103.634799,2021/02/09 1:15,2021/02/09 1:06
-3.504733,103.464666,2021/02/14 22:50,2021/02/14 22:50
-3.504733,103.464699,2021/02/14 23:05,2021/02/14 22:57
-3.682833,103.917333,2021/02/09 1:17,2021/02/09 0:58
-3.681699,103.92,2021/02/09 1:01,2021/02/09 0:52
-3.4927,103.458599,2021/02/14 23:06,2021/02/14 22:57
-3.492733,103.458599,2021/02/14 23:07,2021/02/14 22:58
-3.481667,103.454333,2021/02/14 23:03,2021/02/14 23:03
-3.486432,103.458333,2021/02/14 23:14,2021/02/14 23:05
-3.487,103.4588,2021/02/14 23:18,2021/02/14 23:09
-3.496366,103.467433,2021/02/14 23:27,2021/02/14 23:18
-3.682833,103.917399,2021/02/08 1:43,2021/02/08 1:34
-3.678966,103.911366,2021/02/08 1:51,2021/02/08 1:32
-3.439299,103.650233,2021/02/08 1:39,2021/02/08 1:30
-3.479933,103.454867,2021/02/14 23:35,2021/02/14 23:26
-3.492733,103.458567,2021/02/15 1:05,2021/02/15 0:57
-3.504733,103.4646,2021/02/15 1:09,2021/02/15 1:01
-3.492733,103.458599,2021/02/15 1:10,2021/02/15 1:01
-3.481699,103.454333,2021/02/15 1:10,2021/02/15 1:02
-3.436166,103.634867,2021/02/08 1:14,2021/02/08 1:05
-3.486466,103.458333,2021/02/15 1:14,2021/02/15 1:06
-3.682799,103.917333,2021/02/08 1:11,2021/02/08 1:02
-3.487,103.458733,2021/02/15 1:20,2021/02/15 1:11
-3.679,103.9114,2021/02/07 23:46,2021/02/07 23:37
-3.496366,103.467399,2021/02/15 1:23,2021/02/15 1:14
-3.479933,103.454867,2021/02/15 1:36,2021/02/15 1:36
-3.504733,103.464666,2021/02/15 7:13,2021/02/15 7:13
-3.682833,103.917367,2021/02/07 23:40,2021/02/07 23:31
-3.4957,103.468266,2021/02/15 7:55,2021/02/15 7:55
-3.439199,103.650266,2021/02/07 23:33,2021/02/07 23:24
-3.492733,103.458599,2021/02/15 8:22,2021/02/15 8:22
-3.493633,103.456833,2021/02/15 8:49,2021/02/15 8:49
-3.493832,103.4564,2021/02/15 9:00,2021/02/15 9:00
-3.436166,103.634867,2021/02/07 23:19,2021/02/07 23:10
-3.483466,103.457333,2021/02/15 10:08,2021/02/15 10:08
-3.682799,103.917367,2021/02/07 23:10,2021/02/07 23:01
-3.504799,103.464366,2021/02/15 12:03,2021/02/15 12:03
-3.494133,103.466766,2021/02/15 13:25,2021/02/15 13:25
-3.481533,103.455933,2021/02/16 1:06,2021/02/16 0:57
-3.482666,103.456133,2021/02/16 1:06,2021/02/16 0:57
-3.485866,103.455666,2021/02/16 1:08,2021/02/16 0:59
-3.501933,103.464566,2021/02/16 1:10,2021/02/16 1:01
-3.487399,103.458699,2021/02/16 1:20,2021/02/16 1:11
-3.485633,103.458366,2021/02/16 1:23,2021/02/16 1:14
-3.501466,103.464799,2021/02/16 1:28,2021/02/16 1:19
-3.682833,103.917299,2021/02/07 1:38,2021/02/07 1:29
-3.679066,103.9114,2021/02/07 1:45,2021/02/07 1:26
-3.439199,103.650233,2021/02/07 1:35,2021/02/07 1:26
-3.480233,103.454966,2021/02/16 1:37,2021/02/16 1:28
-3.501933,103.4646,2021/02/16 8:00,2021/02/16 8:00
-3.436166,103.634799,2021/02/07 1:19,2021/02/07 1:10
-3.682833,103.917333,2021/02/07 1:18,2021/02/07 1:09
-3.4827,103.456133,2021/02/16 8:10,2021/02/16 8:10
-3.503932,103.4644,2021/02/16 11:24,2021/02/16 11:24
-3.494,103.471067,2021/02/16 13:04,2021/02/16 13:04
-3.504366,103.464233,2021/02/16 23:13,2021/02/16 23:13
-3.504799,103.464699,2021/02/17 1:09,2021/02/17 1:00
-3.482899,103.4557,2021/02/17 1:09,2021/02/17 1:00
-3.682933,103.9171,2021/02/06 1:43,2021/02/06 1:43
-3.485333,103.456633,2021/02/17 1:04,2021/02/17 1:04
-3.481133,103.455732,2021/02/17 1:06,2021/02/17 1:05
-3.682833,103.917333,2021/02/06 1:42,2021/02/06 1:33
-3.486733,103.459266,2021/02/17 1:19,2021/02/17 1:10
-3.439299,103.650233,2021/02/06 1:32,2021/02/06 1:31
-3.480499,103.457799,2021/02/17 1:20,2021/02/17 1:11
-3.498533,103.466699,2021/02/17 1:26,2021/02/17 1:17
-3.480266,103.454933,2021/02/17 1:42,2021/02/17 1:33
-3.504799,103.4646,2021/02/17 7:07,2021/02/17 7:07
-3.494799,103.4684,2021/02/17 7:46,2021/02/17 7:46
-3.682833,103.917367,2021/02/06 1:12,2021/02/06 1:03
-3.436166,103.634833,2021/02/06 1:12,2021/02/06 1:03
-3.504867,103.464699,2021/02/17 12:03,2021/02/17 12:03
-3.494666,103.468333,2021/02/17 13:16,2021/02/17 13:16
-3.5046,103.464633,2021/02/17 16:15,2021/02/17 16:15
-3.493866,103.470499,2021/02/17 17:48,2021/02/17 17:48
-3.481067,103.4557,2021/02/18 1:10,2021/02/18 1:01
-3.484899,103.456599,2021/02/18 1:13,2021/02/18 1:04
-3.493866,103.470533,2021/02/18 1:14,2021/02/18 1:05
-3.4833,103.454899,2021/02/18 1:15,2021/02/18 1:06
-3.479933,103.4575,2021/02/18 1:21,2021/02/18 1:12
-3.682833,103.917367,2021/02/05 1:38,2021/02/05 1:29
-3.4859,103.459766,2021/02/18 1:25,2021/02/18 1:16
-3.681833,103.912933,2021/02/05 1:44,2021/02/05 1:25
-3.439266,103.650233,2021/02/05 1:34,2021/02/05 1:25
-3.503567,103.4651,2021/02/18 1:23,2021/02/18 1:23
-3.479966,103.454532,2021/02/18 1:44,2021/02/18 1:35
-3.4938,103.470533,2021/02/18 13:31,2021/02/18 13:31
-3.4846,103.455433,2021/02/18 14:01,2021/02/18 14:01
-3.436133,103.634833,2021/02/05 1:09,2021/02/05 1:00
-3.504532,103.464466,2021/02/18 15:42,2021/02/18 15:42
-3.682833,103.917333,2021/02/05 1:09,2021/02/05 0:50
-3.492566,103.468366,2021/02/18 18:52,2021/02/18 18:52
-3.478599,103.453666,2021/02/18 19:55,2021/02/18 19:55
-3.4369,103.6338,2021/02/04 8:22,2021/02/04 8:22
-3.503366,103.464833,2021/02/18 22:48,2021/02/18 22:48
-3.683466,103.914033,2021/02/04 1:43,2021/02/04 1:34
-3.482533,103.4538,2021/02/19 1:10,2021/02/19 0:51
-3.480633,103.455933,2021/02/19 1:08,2021/02/19 0:59
-3.484266,103.455066,2021/02/19 1:06,2021/02/19 1:06
-3.5045,103.464699,2021/02/19 1:17,2021/02/19 1:08
-3.680933,103.916566,2021/02/04 1:36,2021/02/04 1:27
-3.479466,103.457433,2021/02/19 1:21,2021/02/19 1:12
-3.486733,103.459633,2021/02/19 1:21,2021/02/19 1:12
-3.439699,103.651133,2021/02/04 1:33,2021/02/04 1:14
-3.498832,103.466866,2021/02/19 1:32,2021/02/19 1:23
-3.4369,103.6338,2021/02/04 1:15,2021/02/04 1:06
-3.479566,103.455,2021/02/19 1:47,2021/02/19 1:38
-3.477133,103.458266,2021/02/19 8:39,2021/02/19 8:39
-3.680999,103.916566,2021/02/04 1:07,2021/02/04 0:58
-3.436733,103.638966,2021/02/03 12:25,2021/02/03 12:25
-3.420399,103.6477,2021/02/03 10:42,2021/02/03 10:42
-3.4076,103.628099,2021/02/03 10:01,2021/02/03 10:01
-3.4077,103.627967,2021/02/03 9:54,2021/02/03 9:54
-3.683366,103.913932,2021/02/03 1:45,2021/02/03 1:36
-3.504566,103.464699,2021/02/19 10:22,2021/02/19 10:22
-3.493932,103.471366,2021/02/19 11:08,2021/02/19 11:08
-3.4808,103.456099,2021/02/20 1:12,2021/02/20 1:03
-3.484133,103.455066,2021/02/20 1:12,2021/02/20 1:03
-3.684333,103.916733,2021/02/03 1:39,2021/02/03 1:30
-3.498932,103.466733,2021/02/20 1:13,2021/02/20 1:04
-3.439633,103.651067,2021/02/03 1:31,2021/02/03 1:22
-3.484033,103.455,2021/02/20 1:15,2021/02/20 1:06
-3.499099,103.466699,2021/02/20 1:29,2021/02/20 1:10
-3.478366,103.457866,2021/02/20 1:19,2021/02/20 1:10
-3.477799,103.457367,2021/02/20 1:19,2021/02/20 1:10
-3.480633,103.456133,2021/02/20 1:43,2021/02/20 1:34
-3.684333,103.916667,2021/02/03 1:06,2021/02/03 0:57
-3.498966,103.466733,2021/02/20 7:59,2021/02/20 7:59
-3.504766,103.464666,2021/02/20 10:46,2021/02/20 10:46
-3.6833,103.913966,2021/02/02 1:45,2021/02/02 1:36
-3.493832,103.468166,2021/02/20 12:15,2021/02/20 12:15
-3.5046,103.464666,2021/02/20 15:53,2021/02/20 15:53
-3.494099,103.468366,2021/02/20 18:16,2021/02/20 18:16
-3.503766,103.465132,2021/02/20 22:27,2021/02/20 22:27
-3.5038,103.465166,2021/02/21 1:11,2021/02/21 1:02
-3.681766,103.913366,2021/02/02 1:38,2021/02/02 1:29
-3.438666,103.647899,2021/02/02 1:35,2021/02/02 1:26
-3.484066,103.455066,2021/02/21 1:16,2021/02/21 1:07
-3.484,103.4551,2021/02/21 1:17,2021/02/21 1:08
-3.681866,103.913433,2021/02/02 1:06,2021/02/02 0:57
-3.481099,103.456366,2021/02/21 1:18,2021/02/21 1:09
-3.4995,103.467967,2021/02/21 1:31,2021/02/21 1:12
-3.479466,103.4575,2021/02/21 1:21,2021/02/21 1:12
-3.476766,103.457233,2021/02/21 1:28,2021/02/21 1:19
-3.480299,103.455599,2021/02/21 1:42,2021/02/21 1:33
-3.503932,103.4651,2021/02/21 7:10,2021/02/21 7:10
-3.493533,103.4682,2021/02/21 8:50,2021/02/21 8:50
-3.5044,103.464766,2021/02/21 11:16,2021/02/21 11:16
-3.494733,103.4684,2021/02/21 13:18,2021/02/21 13:18
-3.6834,103.914033,2021/02/01 1:44,2021/02/01 1:35
-3.475467,103.449799,2021/02/21 20:06,2021/02/21 20:06
-3.476966,103.450966,2021/02/21 23:11,2021/02/21 23:02
-3.480999,103.456266,2021/02/21 23:11,2021/02/21 23:02
-3.499033,103.466699,2021/02/21 23:15,2021/02/21 23:06
-3.476866,103.450866,2021/02/21 23:16,2021/02/21 23:07
-3.683433,103.914066,2021/02/01 1:31,2021/02/01 1:22
-3.439167,103.6501,2021/02/01 1:31,2021/02/01 1:22
-3.478733,103.457266,2021/02/21 23:27,2021/02/21 23:18
-3.477733,103.456733,2021/02/21 23:27,2021/02/21 23:18
-3.499133,103.466833,2021/02/21 23:34,2021/02/21 23:25
-3.480633,103.456133,2021/02/21 23:49,2021/02/21 23:40
-3.683266,103.914033,2021/02/01 1:04,2021/02/01 0:55
-3.477032,103.450933,2021/02/22 1:13,2021/02/22 1:04
-3.480999,103.456266,2021/02/22 1:13,2021/02/22 1:04
-3.476966,103.450866,2021/02/22 1:19,2021/02/22 1:10
-3.499033,103.466733,2021/02/22 1:20,2021/02/22 1:11
-3.478733,103.457266,2021/02/22 1:21,2021/02/22 1:12
-3.683433,103.914033,2021/01/31 23:39,2021/01/31 23:30
-3.477733,103.456833,2021/02/22 1:22,2021/02/22 1:13
-3.683466,103.914066,2021/01/31 23:38,2021/01/31 23:29
-3.499133,103.466799,2021/02/22 1:28,2021/02/22 1:19
-3.439233,103.650066,2021/01/31 23:34,2021/01/31 23:25
-3.480633,103.456099,2021/02/22 1:43,2021/02/22 1:43
-3.485866,103.457533,2021/02/22 9:04,2021/02/22 9:04
-3.499033,103.466667,2021/02/22 9:23,2021/02/22 9:23
-3.5046,103.4646,2021/02/22 9:45,2021/02/22 9:45
-3.683266,103.914033,2021/01/31 23:10,2021/01/31 22:51
-3.491699,103.459366,2021/02/22 10:24,2021/02/22 10:24
-3.494133,103.469933,2021/02/22 11:12,2021/02/22 11:12
-3.476599,103.456866,2021/02/22 11:18,2021/02/22 11:18
-3.683266,103.914,2021/01/31 1:42,2021/01/31 1:33
-3.480633,103.458599,2021/02/22 12:04,2021/02/22 12:04
-3.494199,103.457233,2021/02/22 12:38,2021/02/22 12:38
-3.501199,103.458832,2021/02/22 16:38,2021/02/22 16:38
-3.501432,103.459167,2021/02/23 1:17,2021/02/23 0:58
-3.5014,103.465033,2021/02/23 1:15,2021/02/23 1:06
-3.6834,103.914066,2021/01/31 1:36,2021/01/31 1:27
-3.438766,103.648066,2021/01/31 1:34,2021/01/31 1:25
-3.501366,103.459133,2021/02/23 1:16,2021/02/23 1:07
-3.480066,103.455399,2021/02/23 1:18,2021/02/23 1:09
-3.4783,103.457466,2021/02/23 1:26,2021/02/23 1:17
-3.683366,103.914033,2021/01/31 1:06,2021/01/31 0:57
-3.407899,103.627299,2021/01/30 17:08,2021/01/30 17:08
-3.420366,103.644266,2021/01/30 16:41,2021/01/30 16:41
-3.4769,103.457967,2021/02/23 1:27,2021/02/23 1:18
-3.684666,103.916099,2021/01/30 12:27,2021/01/30 12:27
-3.475933,103.4571,2021/02/23 1:30,2021/02/23 1:21
-3.480132,103.455467,2021/02/23 1:51,2021/02/23 1:42
-3.4759,103.457166,2021/02/23 7:34,2021/02/23 7:34
-3.500933,103.458166,2021/02/23 9:08,2021/02/23 9:08
-3.409899,103.6369,2021/01/30 10:14,2021/01/30 10:14
-3.501432,103.465066,2021/02/23 10:37,2021/02/23 10:37
-3.504566,103.464532,2021/02/23 16:08,2021/02/23 16:08
-3.424899,103.659299,2021/01/31 1:45,2021/01/30 6:27
-3.424899,103.659299,2021/01/31 23:42,2021/01/30 6:27
-3.424899,103.659299,2021/02/01 1:43,2021/01/30 6:27
-3.424899,103.659299,2021/02/02 1:51,2021/01/30 6:27
-3.424899,103.659299,2021/02/03 1:53,2021/01/30 6:27
-3.424933,103.659433,2021/01/30 6:13,2021/01/30 6:13
-3.494933,103.468966,2021/02/23 16:59,2021/02/23 16:59
-3.504532,103.4651,2021/02/23 22:54,2021/02/23 22:54
-3.679033,103.911332,2021/01/30 1:42,2021/01/30 1:33
-3.501233,103.459133,2021/02/24 1:14,2021/02/24 1:05
-3.5014,103.458699,2021/02/24 1:15,2021/02/24 1:06
-3.504466,103.4651,2021/02/24 1:21,2021/02/24 1:12
-3.480132,103.455467,2021/02/24 1:13,2021/02/24 1:13
-3.477367,103.455666,2021/02/24 1:23,2021/02/24 1:14
-3.438733,103.647999,2021/01/30 1:25,2021/01/30 1:25
-3.683366,103.914,2021/01/30 1:32,2021/01/30 1:23
-3.425033,103.659266,2021/01/30 1:19,2021/01/30 1:19
-3.477866,103.456432,2021/02/24 1:30,2021/02/24 1:21
-3.477899,103.455866,2021/02/24 1:35,2021/02/24 1:26
-3.480233,103.455566,2021/02/24 1:52,2021/02/24 1:43
-3.425066,103.659299,2021/01/30 1:06,2021/01/30 0:57
-3.683366,103.914033,2021/01/30 1:02,2021/01/30 0:33
-3.504532,103.4651,2021/02/24 8:02,2021/02/24 8:02
-3.4945,103.469333,2021/02/24 8:36,2021/02/24 8:36
-3.504366,103.463666,2021/02/24 13:37,2021/02/24 13:37
-3.504666,103.464633,2021/02/24 16:12,2021/02/24 16:12
-3.421432,103.660599,2021/01/30 1:44,2021/01/29 11:59
-3.491633,103.4564,2021/02/24 16:40,2021/02/24 16:40
-3.424833,103.659299,2021/01/29 8:57,2021/01/29 8:57
-3.492266,103.469066,2021/02/24 18:05,2021/02/24 18:05
-3.5032,103.464899,2021/02/24 23:06,2021/02/24 23:06
-3.498033,103.461033,2021/02/25 1:14,2021/02/25 1:05
-3.498099,103.4607,2021/02/25 1:18,2021/02/25 1:09
-3.504566,103.465132,2021/02/25 1:19,2021/02/25 1:10
-3.498232,103.461067,2021/02/25 1:22,2021/02/25 1:13
-3.478433,103.4569,2021/02/25 1:26,2021/02/25 1:17
-3.677399,103.9115,2021/01/29 1:36,2021/01/29 1:27
-3.476833,103.458033,2021/02/25 1:24,2021/02/25 1:23
-3.4764,103.456833,2021/02/25 1:30,2021/02/25 1:30
-3.443533,103.644867,2021/01/29 1:31,2021/01/29 1:22
-3.6833,103.914,2021/01/29 1:29,2021/01/29 1:20
-3.504532,103.4651,2021/02/25 8:01,2021/02/25 8:01
-3.4215,103.660333,2021/01/29 1:26,2021/01/29 1:17
-3.4925,103.4684,2021/02/25 8:41,2021/02/25 8:41
-3.683232,103.914,2021/01/29 1:09,2021/01/29 1:00
-3.500666,103.456599,2021/02/25 16:24,2021/02/25 16:24
-3.425,103.659299,2021/01/29 1:02,2021/01/29 0:53
-3.503066,103.464233,2021/02/25 22:33,2021/02/25 22:33
-3.500266,103.460233,2021/02/26 1:13,2021/02/26 1:04
-3.501799,103.456667,2021/02/26 1:17,2021/02/26 1:08
-3.501533,103.4582,2021/02/26 1:18,2021/02/26 1:09
-3.5039,103.463366,2021/02/26 1:16,2021/02/26 1:16
-3.424699,103.6594,2021/01/28 9:05,2021/01/28 9:05
-3.477866,103.456233,2021/02/26 1:30,2021/02/26 1:21
-3.476933,103.455866,2021/02/26 1:31,2021/02/26 1:22
-3.677399,103.9115,2021/01/28 1:40,2021/01/28 1:31
-3.4757,103.457566,2021/02/26 1:33,2021/02/26 1:24
-3.503866,103.463333,2021/02/26 7:28,2021/02/26 7:28
-3.492333,103.468733,2021/02/26 8:42,2021/02/26 8:42
-3.509899,103.466966,2021/02/26 8:57,2021/02/26 8:57
-3.502866,103.4558,2021/02/26 9:09,2021/02/26 9:09
-3.683266,103.913966,2021/01/28 1:27,2021/01/28 1:18
-3.443599,103.644899,2021/01/28 1:26,2021/01/28 1:17
-3.415166,103.660866,2021/01/28 1:24,2021/01/28 1:15
-3.503033,103.455833,2021/02/26 12:14,2021/02/26 12:14
-3.5033,103.4639,2021/02/26 16:15,2021/02/26 16:15
-3.4927,103.469433,2021/02/26 18:04,2021/02/26 18:04
-3.415166,103.6609,2021/01/28 1:01,2021/01/28 1:00
-3.683232,103.914,2021/01/28 1:01,2021/01/28 0:42
-3.415299,103.660933,2021/01/28 1:43,2021/01/27 23:41
-3.415299,103.660933,2021/01/29 1:43,2021/01/27 23:41
-3.503533,103.464933,2021/02/26 22:01,2021/02/26 22:01
-3.503567,103.456266,2021/02/27 1:04,2021/02/27 0:55
-3.415566,103.659699,2021/01/27 11:47,2021/01/27 11:47
-3.502066,103.457233,2021/02/27 1:18,2021/02/27 0:59
-3.503766,103.465233,2021/02/27 1:18,2021/02/27 1:09
-3.5002,103.460166,2021/02/27 1:18,2021/02/27 1:09
-3.6833,103.914033,2021/01/27 1:46,2021/01/27 1:37
-3.502433,103.456667,2021/02/27 1:24,2021/02/27 1:15
-3.475366,103.457466,2021/02/27 1:27,2021/02/27 1:18
-3.683166,103.9139,2021/01/27 1:37,2021/01/27 1:28
-3.477032,103.458633,2021/02/27 1:28,2021/02/27 1:19
-3.474532,103.457032,2021/02/27 1:36,2021/02/27 1:27
